road_id,road_type,num_lanes,num_signals,zone_type
,HIGHWAY,6,0,industrial
RD11721,residential,3,9,commercial
RD17697,highway,3,3,Commercial
RD00654,residential,2,9,commercial
RD14088,Residential,3,15,INDUSTRIAL
RD16496,Highway,11,2,
RD08421,Residential,2,12,residential
RD14436,residential,3,5,residential
RD11858,Hghway,,3,industrial
RD01556,urban,4,9,commercial
RD21150,urban,3,11,industrial
RD20532,urbna,3,11,COMMERCIAL
RD10530,urban,2,9,commercial
RD06465,URBAN,4,7,
RD01767,RESIDENTIAL,-1,7,residential
RD09858,residential,2,12,COMMERCIAL
RD00690,residential,2,10,Residential
RD13580,residential,2,,residential
RD15087,highwy,4,2,Commercal
RD09939,highway,4,0,Residntl
RD15508,residential,1,11,residential
RD01686,Highway,4,3,comerical
RD14934,residential,1,7,commercial
RD16836,URBAN,0,10,commercail
RD07994,residential,1,7,commercial
RD01704,highway,4,2,commercial
RD18883,urban,4,5,commercial
RD20450,highwy,4,1,industrial
RD19293,highway,5,0,Commercal
RD03628,RESDNTL,2,8,industrial
RD08110,residential,1,6,residential
RD09598,residental,2,5,RESIDENTIAL
RD12191,urban,2,4,commercial
RD07956,RESDNTL,1,13,residential
RD12002,urban,4,11,residential
RD00212,residential,1,14,commercial
RD17756,residential,1,8,residential
RD15579,residential,1,14,residential
RD12684,residential,3,9,industrial
RD06876,urbna,2,4,commercail
RD05388,highway,3,3,commercial
RD08321,highwy,4,3,residental
RD16782,Highway,6,0,commercial
RD21052,HIGHWAY,3,2,commercial
RD04520,residental,1,,residential
RD16319,urban,4,3,commercial
RD01724,residential,1,14,Residntl
RD10454,Hghway,5,0,commercail
RD20029,highway,5,0,Commercal
RD06909,residential,2,14,residential
RD07086,urbn,3,4,commercial
RD08103,urbn,4,4,
RD18715,residential,2,13,
RD05941,highwy,3,1,commercial
RD21438,urban,2,4,RESIDENTIAL
RD07973,urban,4,8,residential
RD07662,Urbn,4,6,residential
RD16534,urban,4,6,residential
RD08567,RESIDENTIAL,1,8,
RD19285,residential,3,15,residential
RD19056,urban,2,9,comerical
RD19647,residential,3,13,industrial
RD02760,resdntl,1,,commercial
RD21873,Residential,3,5,
RD18781,Urban,3,8,comerical
RD14178,urban,,4,
RD10272,urban,2,7,
RD01849,Urbn,4,4,commercial
RD04186,highway,5,2,commercial
RD06251,HIGHWAY,5,2,industrial
RD00672,urban,3,5,commercial
RD04459,Residential,2,6,RESIDENTIAL
RD09311,highway,5,2,industrial
RD01154,urban,4,,COMMERCIAL
RD19012,residential,2,5,commercial
RD07445,highway,4,3,commercial
RD11276,Residential,1,14,residential
RD08868,highway,5,3,industrial
,urban,3,,
RD04896,residential,,,
RD12054,Hghway,5,1,Commercal
RD20741,highway,3,1,residential
RD16811,Urbn,2,5,industrial
RD07719,highway,4,1,industrial
,residential,2,13,
RD17496,Urbn,4,9,residental
RD20472,highway,3,1,INDUSTRAL
RD08590,urban,2,6,commercial
RD12416,highwy,6,3,INDUSTRIAL
RD18520,urban,-1,4,industrial
RD12573,highway,5,1,commercial
RD18344,residential,2,7,Residential
RD00177,urban,3,7,
RD11215,URBN,4,9,comerical
,urban,2,10,Industral
RD01737,residential,3,6,RESIDENTIAL
RD07032,resdntl,2,6,residential
RD20833,Hghway,4,2,commercial
RD12854,urban,4,8,commercial
RD09600,highway,,1,industrial
RD14268,residential,1,5,INDUSTRAL
RD11255,residential,3,14,comerical
RD13004,urban,3,5,residential
RD20630,Residential,,8,residential
RD10915,highway,3,0,industrial
RD01156,Highway,3,0,
RD15461,residential,3,5,Commercal
RD04073,highway,3,1,industrial
,residential,2,7,commercial
RD09690,urban,3,,residential
RD14317,urbn,3,11,Commercal
RD16965,urban,3,5,industrial
RD10586,urban,,11,
RD02613,resdntl,2,,residential
RD06411,Hghway,6,2,residential
RD17272,urban,2,10,commercial
RD02626,residential,2,8,residential
RD18813,URBAN,4,5,residential
RD12793,highway,4,3,Residential
RD12756,resdntl,1,5,industrial
,highway,3,,industral
RD04006,highway,6,3,commercial
,urban,2,4,residential
RD09732,urban,4,5,industrial
RD21010,urban,3,3,commercial
RD03421,residential,,10,residential
RD14863,URBAN,2,,commercial
RD15077,residential,2,14,comerical
RD04118,HGHWAY,4,0,commercial
RD16260,highway,6,3,commercial
RD00534,urban,4,10,commercial
RD04916,residential,,6,industrial
RD02231,highway,4,3,Industrial
RD14619,residential,1,14,
RD07668,residential,2,11,residential
RD07808,highway,3,3,industrial
RD14751,Residential,2,7,Residntl
RD11673,residential,3,10,commercial
RD06387,urban,2,5,commercail
RD04858,residential,3,15,commercial
RD16180,highway,10,0,commercial
RD00802,urban,3,3,commercail
RD04562,resdntl,3,7,residential
RD03313,residential,3,11,COMMERCIAL
RD17608,residential,1,10,industrial
RD16487,highway,3,,RESIDENTIAL
RD08861,urban,3,7,commercial
RD21474,residential,1,10,residential
RD03708,highway,,3,residential
RD10129,residential,1,14,residential
RD19421,urban,2,4,industrial
RD19242,residential,2,11,residential
RD15628,residential,3,15,residential
RD11081,highwy,5,1,commercial
,URBAN,2,5,commercial
RD06136,urban,,3,industral
RD13271,urbna,3,9,residential
RD08698,residential,3,,commercial
RD03776,urban,11,10,residential
RD12703,urban,3,6,Commercial
RD05942,resdntl,,9,residential
RD08736,urban,2,6,Commercial
RD00770,HIGHWAY,6,0,industrial
RD13989,Urban,3,3,residential
,highway,6,1,commercial
RD09223,highway,6,1,industrial
RD11351,URBAN,2,8,Commercal
RD12265,urban,2,4,Residential
RD18064,residential,2,8,commercial
RD11422,highway,4,1,Commercal
RD12424,RESDNTL,1,14,commercial
RD12453,urban,3,8,residential
RD18175,urban,4,5,commercial
RD17392,residental,2,14,
RD18804,resdntl,3,5,residential
RD20714,highway,4,1,commercial
RD06514,highway,3,3,commercial
RD02992,RESDNTL,1,6,residential
RD08270,highway,4,0,INDUSTRIAL
RD14989,residential,1,7,residential
RD13085,highway,5,2,industrial
RD07147,urbn,2,7,commercial
RD20575,residential,2,15,commercial
RD05031,urban,,8,commercial
RD14454,residential,,10,commercial
RD06138,Hghway,4,0,commercial
RD04845,urbn,-1,3,commercial
RD15219,urban,3,4,INDUSTRIAL
RD13712,urban,,5,INDUSTRIAL
RD01821,residential,2,8,commercial
RD18597,urban,3,3,residential
RD13688,residential,1,15,commercial
RD01059,urban,2,7,
RD02069,residential,2,15,Commercal
RD08902,urban,2,6,commercial
RD00455,residential,3,12,
RD12382,highway,4,1,residential
RD06989,residential,2,7,commercial
RD01114,urban,3,9,commercial
RD19027,urbn,3,9,commercial
RD16656,RESDNTL,1,,RESIDENTIAL
RD19166,urban,4,9,INDUSTRIAL
RD11611,urban,3,4,commercial
RD13017,residential,3,13,commercial
RD13007,urban,4,9,residential
RD10867,highway,3,0,commercial
RD07477,RESDNTL,2,13,Residntl
RD20689,hghway,5,3,industrial
RD21752,resdntl,1,14,Commercal
RD13551,Resdntl,2,,industrial
RD11164,RESDNTL,2,10,commercial
RD21520,hghway,4,0,residential
RD21906,residential,3,6,COMMERCIAL
RD14722,urban,4,6,commercial
RD08430,residential,1,15,residential
RD10740,urban,,3,residential
RD13196,highway,,0,commercial
RD17887,Residential,2,12,residential
RD19499,residental,2,14,residential
RD08944,urban,4,10,commercial
RD19433,urban,-1,8,industrial
RD10180,Hghway,3,0,commercial
RD07426,urban,4,6,commercial
RD11326,residential,2,12,residential
RD07408,urban,4,3,industrial
RD20568,urban,3,6,commercial
RD17455,residential,1,15,residential
RD10301,residential,2,15,COMMERCIAL
RD03077,highway,3,2,industrial
RD05635,urban,4,6,residential
,urban,2,,commercial
RD11725,residential,1,11,residential
RD09374,highway,4,1,Industrial
RD18316,residential,1,12,residential
RD05285,residential,3,9,residential
RD06501,residential,2,6,industrial
RD19442,residential,1,10,industrial
,Urbn,,5,INDUSTRIAL
RD13260,HIGHWAY,4,3,residential
RD20819,residential,2,11,residential
RD02343,highway,5,1,industrial
RD00235,Resdntl,3,12,residential
RD11484,RESDNTL,2,7,RESIDENTIAL
RD17729,highway,5,3,
RD11305,urban,2,,residential
RD12482,highway,4,0,residential
RD14587,urban,,10,commercial
RD11091,residential,1,12,residential
RD14984,highway,3,1,industrial
RD02380,urban,3,9,commercial
RD00704,urban,2,8,commercial
RD20288,highwy,4,3,commercial
RD06915,urbna,2,10,commercail
RD20495,URBN,2,6,residential
RD16009,residential,3,,residental
RD14533,residential,3,5,residential
RD11564,Urban,3,7,residental
RD08469,highway,3,0,
,RESDNTL,3,14,residential
RD09680,resdntl,1,11,residential
RD10951,residential,1,15,commercial
RD07572,urban,4,4,residental
RD11503,urban,3,10,residential
RD07120,urban,2,4,residential
RD11376,residential,1,14,residental
RD20355,urban,2,7,commercial
RD04107,urban,4,3,commercial
RD03707,residential,1,8,
RD04093,urban,,7,residential
RD01725,residential,3,12,residential
,residential,2,15,industrial
RD04626,residential,2,14,residential
RD18931,urban,4,4,commercial
RD01554,resdntl,3,6,industrial
RD01347,residential,2,8,Residential
RD21518,residential,1,10,RESIDENTIAL
RD03696,highway,6,1,
RD15488,highway,11,0,industrial
RD21759,urban,2,9,RESIDENTIAL
RD08434,residential,1,14,RESIDENTIAL
RD15788,highway,3,0,residential
RD02062,Urbn,11,,residential
RD03216,urban,2,5,commercial
RD09360,residential,3,7,residential
RD08075,urban,,8,industrial
RD07829,HGHWAY,5,,comerical
RD01580,urban,4,11,commercial
RD13102,residential,3,11,RESIDENTIAL
RD17890,residential,1,7,
RD21465,urban,2,11,commercial
RD08848,Highway,4,2,industrial
RD17639,residential,,10,residential
RD05291,resdntl,3,13,residential
RD02101,highway,6,0,industrial
RD15381,highway,5,3,
RD07693,Residential,1,6,residential
,highway,4,3,commercial
RD11107,highway,5,3,INDUSTRAL
RD00012,HGHWAY,4,2,INDUSTRIAL
RD14453,urban,,6,commercial
RD11760,RESIDENTIAL,2,11,RESIDENTIAL
RD02203,residential,2,,Industral
RD07216,residential,3,6,residential
RD08794,residential,3,5,residential
RD14714,residential,2,10,commercial
RD01141,residential,3,9,commercial
RD07794,highway,4,3,commercial
RD15897,residential,3,9,commercial
RD01087,urban,2,,commercial
RD14951,highway,11,3,commercial
RD11285,residential,3,6,commercial
RD03649,RESIDENTIAL,1,7,Commercal
RD05713,residential,2,12,
RD13678,URBAN,3,4,Commercial
RD01641,highway,,0,Residntl
RD15726,residential,1,8,residential
RD02782,residential,2,15,
RD18406,residential,2,6,residential
,residential,1,11,Residential
RD06178,urban,4,8,industrial
RD08839,Urbn,0,5,commercial
RD17372,urban,4,11,Commercial
RD06680,urban,2,8,commercial
RD02365,urban,,4,residential
RD00561,residential,3,13,residential
RD11479,residental,3,10,industrial
RD11096,highway,6,0,comerical
RD05433,highway,6,1,INDUSTRAL
RD00424,Resdntl,2,10,residential
RD00467,Residential,3,6,residential
RD05261,urban,4,7,residential
RD13392,highway,6,1,commercial
RD04345,URBN,,11,commercial
RD16454,residential,1,6,residential
RD01263,Urban,2,11,Commercial
RD06614,Hghway,4,0,
RD15666,residential,2,8,RESIDENTIAL
RD13414,highway,5,2,
RD15492,urban,,7,residential
RD13784,urban,4,7,commercial
RD02661,resdntl,,6,
RD14403,RESIDENTIAL,1,5,residential
RD05982,RESDNTL,2,8,residential
RD11225,residential,,7,
RD13868,residential,3,5,commercial
RD16236,Urbn,4,6,commercial
RD08497,urban,4,6,residential
RD02862,residential,2,8,
RD18216,urban,3,6,
RD06869,residential,,8,comerical
RD02581,highway,5,2,
RD06798,HIGHWAY,3,3,INDUSTRIAL
RD14612,highway,4,1,residential
RD14939,urban,2,8,residential
RD15217,urban,4,7,residential
RD10830,urban,2,4,commercail
RD01286,highway,6,3,comerical
RD09769,residential,1,12,industrial
RD01003,urban,2,8,commercail
RD00639,highway,5,1,industrial
RD07698,urban,4,11,industral
RD19760,residental,1,6,
RD19817,urban,,3,Commercal
RD18442,highway,5,0,RESIDENTIAL
RD17306,residential,2,13,industrial
RD12709,urbna,3,9,Residential
,RESIDENTIAL,3,15,residental
RD02906,urban,2,11,INDUSTRIAL
RD11494,residential,1,6,COMMERCIAL
RD02306,residential,1,13,
RD19376,residential,3,9,commercial
RD05297,HIGHWAY,4,2,INDUSTRAL
RD21027,urban,4,10,residential
RD12021,highwy,6,0,industral
RD00260,highway,5,0,Industrial
RD07723,residential,3,13,commercial
RD06385,urban,2,8,comerical
,urban,3,5,commercial
RD14789,urban,10,10,commercial
RD21305,highway,3,3,COMMERCIAL
RD16867,urban,3,6,Commercal
RD04927,residental,3,6,residential
RD12748,urban,3,6,Commercal
RD07114,residental,2,13,industrial
RD01070,residential,,11,Residntl
RD21068,urban,2,3,Commercal
RD05905,resdntl,1,9,commercial
RD20400,urban,3,8,
RD01640,RESIDENTIAL,3,9,
RD06559,Highway,4,1,INDUSTRIAL
RD06882,residential,2,9,industrial
RD16616,residential,,5,COMMERCIAL
RD00119,hghway,6,3,industrial
RD13431,urban,3,,commercial
RD07487,Hghway,6,0,commercial
RD01835,urban,4,7,commercial
RD08336,residential,2,14,
RD04183,RESIDENTIAL,2,11,residential
RD07832,highwy,5,2,industrial
RD19853,highwy,5,,
RD18747,RESIDENTIAL,,8,residential
RD01488,urban,4,7,
RD18986,urban,3,6,commercial
RD12529,URBN,2,11,residential
RD06802,residential,3,14,commercial
RD00444,urban,2,7,industrial
RD05872,resdntl,2,15,commercial
RD09910,RESDNTL,3,15,residential
,Highway,,2,commercial
RD16274,residential,2,12,Residntl
RD03435,Urban,3,9,Commercial
RD02669,residential,1,9,residential
RD01994,urban,2,,commercial
RD21738,resdntl,2,10,
RD09475,highway,6,1,
RD19819,residential,3,13,industrial
RD02869,urban,3,6,commercial
RD12147,urban,4,8,commercial
RD02043,residential,1,7,residential
,hghway,5,3,commercial
RD06235,residential,,,residential
RD03370,highway,4,3,residential
RD17899,residential,3,13,RESIDENTIAL
RD13794,residential,3,8,residential
,highway,3,3,comerical
RD17673,RESIDENTIAL,2,15,Residntl
RD12918,residential,2,12,RESIDENTIAL
RD00255,Residential,3,5,Residntl
RD11403,highway,6,0,Commercal
RD07274,urban,4,10,residential
RD00417,urban,4,4,residential
RD00978,highway,3,,
RD02018,residential,,11,residential
RD17647,residential,1,8,commercial
RD16007,resdntl,2,5,comerical
RD16409,highway,4,0,commercail
RD05822,residential,2,11,industrial
RD17359,highway,4,2,COMMERCIAL
RD03818,URBAN,2,8,commercial
RD18153,URBN,4,9,commercial
RD06952,residential,,6,industrial
RD02676,highway,,1,commercial
RD12463,HIGHWAY,4,2,Industrial
RD03305,highway,6,1,commercial
RD21370,residential,2,13,industral
RD00172,Resdntl,1,,
RD21840,urban,2,5,residential
RD11421,urban,2,5,commercial
RD05366,hghway,4,2,residential
RD15325,highway,6,2,residential
RD20010,residential,,10,residential
RD08849,urban,2,11,residential
RD18194,resdntl,2,14,residential
RD01339,highway,5,1,
RD09862,urban,3,5,residential
RD08740,urban,4,5,residential
RD00430,residential,2,8,Commercial
RD13822,Urban,,5,residential
RD02976,urban,4,8,RESIDENTIAL
RD21542,residential,2,13,Industral
RD18692,urbna,3,11,industrial
RD02430,highway,3,2,commercial
RD00510,urban,3,5,commercial
RD02501,urban,4,9,residential
RD09452,highway,6,2,commercail
RD16403,highway,3,3,commercial
RD13354,highway,6,2,industrial
RD14362,urban,2,3,commercial
RD10902,HIGHWAY,5,2,Industrial
RD10709,residential,1,13,
RD07500,urban,3,7,commercial
RD13133,urban,3,6,commercial
RD16622,Urbn,2,9,commercail
RD11887,residential,3,5,industrial
RD09575,urban,2,11,Commercial
RD15139,RESIDENTIAL,3,14,residential
RD04242,residential,,8,residential
RD15756,residential,,12,residential
RD15928,residential,1,11,Residntl
RD16186,highway,5,1,residential
RD20129,highway,3,2,
RD00140,hghway,6,0,industrial
RD10630,residential,,10,residential
RD06389,highway,5,1,
RD14095,urban,3,,residential
RD00105,RESIDENTIAL,,9,residential
RD04814,residential,3,8,
RD18818,highway,3,0,industrial
,highway,6,0,
RD13730,HGHWAY,4,2,Industrial
RD07085,URBAN,2,5,Industrial
RD16197,residential,1,6,residential
RD18741,highway,3,3,residential
RD21929,highwy,4,1,Industrial
RD13877,residential,1,13,commercial
RD21643,highway,5,1,commercial
RD02977,highway,5,2,Commercial
RD11538,urbna,3,6,industrial
RD05414,urban,3,5,residental
RD14008,residential,3,,
RD02494,urban,3,6,residental
RD17701,urban,3,5,residential
RD18968,HIGHWAY,3,1,Residential
RD13998,highway,4,,residential
RD01297,resdntl,1,10,residential
RD11206,highway,3,0,residential
RD20248,urban,3,6,commercial
RD03128,residential,1,12,Residential
RD21322,urban,2,10,COMMERCIAL
RD13761,highway,3,2,residential
RD15390,Residential,2,15,Residential
RD14769,residential,3,7,residential
RD01438,highway,3,1,industrial
RD16660,residential,3,9,residental
RD15403,residential,2,8,Residntl
RD08713,highway,4,3,residential
,RESDNTL,1,,Residntl
RD19506,residential,2,15,residential
RD01510,highway,6,3,residential
RD09262,residential,0,10,residential
RD19979,URBN,3,6,residental
RD01100,residential,1,10,residental
RD18653,highway,4,0,industrial
,urban,4,3,Residntl
RD09418,residential,1,10,Commercal
RD13053,residential,,5,residential
RD08062,urban,4,3,
RD16613,highway,,2,industrial
,RESIDENTIAL,,10,
RD19465,highway,4,,commercial
RD00001,urban,4,4,industrial
RD19003,urban,4,3,residental
RD09269,urbna,3,3,Commercal
,Hghway,5,1,residential
RD19614,urban,2,3,Commercal
RD08393,highway,3,0,industrial
RD21893,urban,4,5,residential
RD08658,urban,4,3,Industrial
RD14657,residential,3,7,RESIDENTIAL
RD07969,URBAN,4,3,commercial
RD06494,residential,2,6,Commercal
RD07002,highway,3,0,INDUSTRAL
RD18167,highwy,,3,
RD13850,HGHWAY,3,0,industrial
RD01953,highway,3,3,commercial
RD02299,highway,6,1,residential
RD11310,urban,3,10,Commercal
RD12097,residential,3,6,industrial
RD17620,highway,5,3,industrial
RD04244,HIGHWAY,3,2,commercial
RD11103,urban,4,4,RESIDENTIAL
RD03261,residential,3,9,commercial
RD05457,residential,3,,Commercal
RD16689,Urban,3,6,commercial
RD07550,resdntl,3,10,residential
RD20333,highway,3,3,industral
RD14181,URBAN,,4,residential
RD05264,residential,3,12,Residential
RD03017,URBN,3,6,commercial
RD21053,residential,3,12,commercial
,Highway,6,3,residential
RD05919,residential,2,6,Residential
RD05144,urban,2,,COMMERCIAL
RD01115,residential,1,11,residential
RD16337,highway,5,1,residential
RD17916,highway,,2,residential
RD11298,residential,1,13,RESIDENTIAL
RD04775,highway,5,2,industrial
RD13651,residential,1,9,RESIDENTIAL
RD09426,RESDNTL,3,15,commercial
RD19906,highway,,1,residential
RD11902,residental,1,5,residential
RD12811,residential,3,10,residential
RD09384,Residential,2,10,Residntl
RD05372,Residential,3,13,industrial
RD04018,urban,2,5,commercial
RD00533,urban,4,8,
RD01442,urban,4,10,Residential
,urban,3,3,commercial
RD03277,residential,,14,residential
RD18759,residential,3,12,commercial
RD04897,urban,4,10,commercial
RD20645,urban,4,4,Residntl
RD02465,residential,1,10,commercial
RD16654,resdntl,3,8,residential
RD06780,residential,11,9,commercial
RD16118,residential,3,15,residential
RD18259,Resdntl,3,5,residential
RD02201,urban,4,4,commercial
RD07731,residental,2,10,Residential
RD17215,highway,5,3,RESIDENTIAL
RD12639,residential,1,15,residential
RD07179,residential,2,15,Residential
RD20603,residential,,6,commercial
RD08813,residential,3,10,residential
RD04523,Residential,2,11,Commercial
RD05615,residential,,13,Residential
RD16143,residential,3,12,residential
RD00920,urban,4,9,commercial
RD12121,highway,4,3,commercial
RD00972,residential,,5,Residential
RD06145,URBAN,4,6,industrial
RD09603,residential,3,9,
RD20610,URBN,3,6,residential
RD12286,urbna,2,7,industral
RD04094,URBAN,3,4,commercial
RD07980,urban,4,9,Commercial
RD18500,urban,3,9,industrial
RD18825,RESDNTL,2,10,Commercial
RD12626,highway,4,2,residental
RD00754,residential,1,8,RESIDENTIAL
RD21304,urban,2,4,commercial
RD09715,urban,3,8,commercial
RD07860,residential,3,15,residental
RD05333,residential,,13,residential
RD21127,residential,2,5,Residential
RD03984,highway,4,2,INDUSTRIAL
RD01220,highway,6,3,commercial
RD01751,residential,1,15,Commercial
RD04489,urban,4,3,commercial
RD07211,residential,2,15,commercial
RD08241,Urbn,3,8,commercail
RD10119,urban,2,10,industrial
RD11527,Urbn,3,3,commercial
RD03268,Urban,4,11,commercial
RD09175,urban,2,3,residential
RD09144,residential,3,13,residential
RD21939,urban,2,9,residential
RD19860,urban,2,7,commercail
RD18132,urban,3,4,COMMERCIAL
RD01664,HIGHWAY,3,0,residential
RD21412,HIGHWAY,6,0,industrial
RD06120,urban,2,11,residential
RD06908,urbna,4,6,industral
RD04194,HGHWAY,3,2,commercial
RD10848,RESIDENTIAL,11,8,commercial
RD03418,highway,3,0,industrial
RD03314,residential,3,5,RESIDENTIAL
RD21369,URBN,2,7,
RD12812,Hghway,3,3,residential
RD07486,residential,1,8,RESIDENTIAL
RD02293,residential,-1,7,industrial
RD10581,residential,1,8,residential
RD05794,highway,6,2,commercial
RD11798,residential,1,13,Residential
RD13729,residential,3,10,residential
RD06621,Urbn,2,7,residental
RD00093,Resdntl,3,6,residential
RD06835,highway,4,1,commercial
RD06448,RESDNTL,3,11,residential
RD20342,residential,2,9,residential
RD06969,highway,6,0,residential
RD05047,resdntl,,7,residential
RD13226,residential,1,8,
RD16594,residential,1,,Residntl
RD05799,urban,3,6,industrial
RD14366,highway,3,1,commercial
RD00700,residential,1,9,commercial
RD02376,residential,1,15,residential
RD06076,urban,0,4,commercail
RD14281,highway,5,3,industral
RD21084,RESIDENTIAL,2,15,commercial
RD17499,residential,1,6,commercial
RD03748,highway,3,2,commercial
,urban,3,5,residential
RD14600,highway,,3,industrial
RD11926,residential,3,11,residential
,RESDNTL,1,13,
RD10121,urban,4,3,residential
RD19802,residential,1,8,residential
RD05336,RESIDENTIAL,2,15,residential
RD02575,residental,2,15,residential
RD17103,urban,2,11,commercail
RD19964,residential,2,5,Residential
,urban,,4,industrial
RD02815,residential,,5,commercial
RD12033,urban,2,11,RESIDENTIAL
RD00730,resdntl,1,11,RESIDENTIAL
RD02563,residential,2,8,
RD15270,Highway,4,3,residental
RD15408,highwy,5,2,commercial
RD18831,urban,3,5,commercial
RD09356,residential,1,14,commercail
RD15287,urban,4,5,Commercial
RD09987,residential,1,12,residential
RD13020,urban,4,5,Industral
RD14884,urban,3,10,commercial
RD00503,URBAN,3,10,commercial
RD11790,highway,5,1,commercial
,urban,3,3,residential
RD21865,urban,,5,commercial
RD16770,urban,3,8,residential
RD17825,residential,10,,residential
RD05034,residential,2,9,Residntl
RD03494,urban,4,3,residential
RD01488,highway,4,3,industrial
RD01782,residential,1,15,residential
RD03172,urbna,4,11,
RD02993,residential,1,9,
RD20062,residential,2,7,commercial
RD11256,urbna,3,8,Residential
RD10452,URBAN,3,4,residental
RD20695,residential,2,12,industrial
RD07262,residential,2,10,Residential
RD16509,HIGHWAY,3,1,industrial
RD04992,urban,2,6,
RD19986,residential,3,12,residential
RD14240,residential,-1,12,COMMERCIAL
RD19074,highway,6,0,commercial
RD13487,highway,3,1,commercial
RD21890,RESDNTL,3,10,residential
RD08123,residential,1,,residential
,residential,2,14,Residential
RD08349,highway,3,3,industral
RD05230,highwy,,3,commercial
RD00107,Urban,4,8,RESIDENTIAL
RD07989,highway,4,3,COMMERCIAL
RD21590,urban,2,6,Commercal
RD18888,Urbn,3,,residential
RD11715,Hghway,6,3,
RD16312,highway,3,2,Residntl
RD05060,urban,3,11,industrial
RD08243,highway,5,0,industrial
RD15225,highway,5,3,industrial
RD11106,residential,2,10,residential
RD01798,urban,2,7,
RD17233,highway,4,3,commercial
,URBAN,3,7,commercail
RD08720,URBAN,4,11,industrial
RD04329,residential,1,10,
RD04910,residental,1,13,commercial
RD10573,Urbn,4,8,commercial
RD04650,residential,3,10,industrial
RD08425,urbna,4,4,Residential
RD07919,highway,6,2,residential
RD18530,urban,4,4,COMMERCIAL
,highway,6,3,residential
RD02893,Highway,3,,
RD17118,urban,4,11,commercial
RD21443,urban,3,8,COMMERCIAL
RD04436,urban,4,9,
RD14491,highway,5,3,commercial
RD11955,urbna,4,10,Industral
RD04125,hghway,6,1,commercial
RD16327,residential,2,8,comerical
RD19218,RESIDENTIAL,3,11,Commercial
RD10067,residential,3,7,commercial
RD10403,highway,4,1,INDUSTRAL
RD09650,highway,5,2,commercial
RD03192,urban,3,4,commercial
RD10529,HIGHWAY,4,2,industrial
RD07253,urban,4,4,residential
RD20457,urban,11,6,commercail
RD07042,Resdntl,3,12,
RD09531,urban,4,10,residential
RD14800,RESIDENTIAL,1,15,commercial
RD11792,highway,5,0,INDUSTRIAL
RD04915,RESDNTL,2,7,residential
RD12715,urban,,11,residental
RD09803,urban,2,10,
RD03523,residental,,12,commercial
RD09657,highway,6,1,commercial
RD18900,highway,5,3,commercial
RD19997,urban,2,,Commercal
RD03235,urban,2,6,industrial
RD07800,residential,2,9,Residential
RD01367,RESIDENTIAL,1,10,residential
RD12961,residential,3,9,residential
RD11985,residential,3,14,commercail
RD07837,URBN,4,3,commercial
,urban,4,5,commercial
RD14883,residential,,6,residential
RD11662,residential,3,11,commercial
RD12992,residential,,14,
RD00837,Resdntl,-1,8,Residential
RD18388,residential,3,6,commercial
RD11817,residential,2,5,residential
RD10239,urbna,4,8,industrial
RD19568,residential,3,15,INDUSTRAL
RD09524,residential,1,7,residential
RD20397,residential,2,,
RD00463,Urbn,2,8,comerical
RD03729,residential,1,5,residential
RD03404,urban,4,7,commercial
RD14124,urban,2,7,industrial
RD20558,urban,2,3,commercial
RD08562,urban,2,6,COMMERCIAL
RD02172,residental,2,14,residential
RD01044,residential,2,10,residential
RD03114,URBN,3,10,residential
RD12593,residential,2,12,
RD12458,residential,1,11,commercial
RD09044,highway,3,2,commercial
RD04355,highway,3,0,
RD09981,urban,3,5,residential
RD00660,urban,3,4,commercial
,urban,2,9,RESIDENTIAL
RD07473,residental,2,8,residential
RD11300,highway,,0,commercial
RD19985,residential,3,,RESIDENTIAL
RD04016,URBN,4,10,residential
RD10663,highway,6,1,INDUSTRIAL
RD11301,urban,2,10,commercial
RD02994,highway,4,0,industrial
RD04196,highway,5,1,Residential
RD11689,RESIDENTIAL,3,15,commercial
RD04063,urban,4,10,residential
RD08568,URBN,3,5,industrial
RD14200,urban,3,11,commercial
RD21856,Residential,3,11,industrial
RD15650,residential,1,14,residential
RD01302,residential,1,10,residential
RD12658,urban,2,,commercial
RD18348,residential,2,6,
RD17788,urbn,2,11,Commercal
RD04448,residential,3,13,residential
RD13834,residential,,8,residential
RD08314,residental,3,14,
RD05399,RESIDENTIAL,3,15,residential
RD01620,urban,4,8,
RD03294,urban,2,3,
RD06529,highway,5,0,Residntl
RD00539,residential,1,6,residential
RD16995,residential,1,5,
RD20365,Urbn,3,9,commercail
RD21326,urban,4,8,commercial
RD19677,urban,3,3,commercial
RD08588,highway,6,3,commercial
RD00200,highway,5,3,commercial
RD20821,highway,6,3,industrial
RD09330,residential,3,7,residential
RD15129,residential,3,14,commercail
RD08173,residential,1,15,residential
RD14968,highway,5,2,residential
RD03227,Urban,2,10,commercial
RD10650,highwy,3,,commercial
RD01960,urban,3,9,INDUSTRAL
RD09972,Residential,2,11,commercial
RD17370,residential,3,15,commercial
RD00129,residential,1,5,residential
RD19355,Resdntl,2,11,commercial
RD21810,urban,,,RESIDENTIAL
RD17284,highway,4,1,commercail
RD11941,urban,3,5,commercial
RD19523,urban,3,3,
RD01061,residential,3,6,Commercal
RD13106,Resdntl,2,11,residential
RD17751,highway,6,,commercial
RD00463,Highway,4,1,industrial
RD07930,residential,3,14,
RD16816,HIGHWAY,6,3,INDUSTRIAL
RD07898,highway,6,3,industrial
RD19882,urban,4,11,residential
