weather_id,weather_type,temperature_c,visibility_km,timestamp
23654,clear,19.133333333333333,5.866666666666666,2023-01-28 19:11:00
23655,fog,19.0,2.4,2023-04-13 21:26:25
23656,clear,35.3,5.2,2023-05-19 13:08:00
23657,fog,36.5,0.3,2023-05-13 00:00:00
23662,clear,14.9,8.4,2023-02-22 00:00:00
23663,clear,30.3,5.9,2023-07-25 00:00:00
23666,clear,,6.0,2023-03-25 18:54:56
23668,clear,21.7,7.4,2023-03-14 20:23:24
23670,fog,8.1,3.5,2023-01-24 06:32:00
23673,clear,23.424999999999997,7.1,2023-05-08 11:03:52
23674,fog,31.0,2.8,2023-07-05 01:45:00
23675,clear,11.2,9.5,2023-11-17 22:33:00
23676,clear,5.75,6.15,2023-11-06 00:00:00
23677,clear,18.450000000000003,7.35,2023-09-12 00:00:00
23679,clear,33.4,7.9,2023-06-05 10:59:00
23680,clear,22.233333333333334,5.5,2023-03-17 13:30:50
23682,fog,3.7,0.07,2023-12-16 07:59:00
23683,fog,29.5,3.3,2023-09-26 00:00:00
23685,clear,19.0,5.25,2023-01-16 00:00:00
23687,clear,26.049999999999997,6.699999999999999,2023-05-19 14:04:00
23688,clear,18.4,7.5,2023-03-18 18:49:00
23689,clear,32.3,7.25,2023-04-21 18:06:51
23690,clear,19.25,5.2,2023-04-06 00:00:00
23691,clear,18.950000000000003,4.45,2023-03-18 21:21:00
23694,clear,9.15,5.1,2023-02-24 11:52:13
23695,rain,19.9,6.4,2023-09-23 10:07:00
23699,clear,29.1,7.7,2023-04-13 00:00:00
23700,fog,,3.1,2023-07-09 04:15:00
23701,clear,29.5,6.85,2023-04-22 00:00:00
23702,clear,20.475,6.55,2023-01-24 00:00:00
23703,clear,21.3,5.2,2023-04-15 21:07:42
23705,clear,8.45,7.550000000000001,2023-03-30 13:26:00
23706,fog,19.9,2.4,2023-03-26 01:38:00
23707,clear,15.7,5.6,2023-02-23 00:00:00
23709,clear,21.2,6.9,2023-01-18 00:00:00
23710,clear,5.5,9.6,2023-01-21 07:47:00
23712,rain,29.7,3.3,2023-03-23 16:41:00
23713,rain,11.6,3.9,2023-10-30 17:51:00
23717,fog,36.5,,2023-07-12 05:22:46
23718,clear,24.4,5.9,2023-06-10 00:00:00
23721,clear,30.8,7.4,2023-07-30 23:11:00
23722,fog,10.3,0.9,2023-11-06 03:28:56
23723,clear,20.75,7.775,2023-04-30 07:03:00
23724,clear,4.25,4.2,2023-02-22 00:00:00
23725,clear,24.2,7.8,2023-05-24 03:26:53
23726,clear,26.45,7.05,2023-03-25 12:06:00
23727,clear,35.95,8.25,2023-04-02 07:29:00
23728,clear,15.049999999999999,7.366666666666667,2023-01-03 20:37:00
23729,clear,5.449999999999999,8.15,2023-01-23 00:00:00
23730,fog,6.9,,2023-10-28 00:51:00
23732,clear,29.85,5.5,2023-04-08 00:00:00
23733,clear,26.9,8.1,2023-04-14 00:00:00
23734,clear,20.15,5.25,2023-02-03 23:58:00
23737,fog,7.8,0.9,2023-10-17 00:00:00
23738,clear,15.6,9.2,2023-09-22 00:00:00
23739,fog,17.9,3.96,2023-01-23 01:07:00
23749,,33.4,0.1,2023-06-04 00:54:00
23751,clear,12.6,5.25,2023-01-31 23:48:14
23752,clear,34.0,,2023-07-09 09:56:00
23753,clear,20.175,4.325,2023-06-29 03:29:01
23756,fog,31.4,1.9,2023-08-07 03:29:29
23757,rain,2.3,3.0,2023-01-15 06:35:39
23758,clear,18.2,4.1000000000000005,2023-02-17 06:57:29
23759,clear,22.85,5.3,2023-04-09 10:19:00
23760,clear,8.8,8.0,2023-11-01 02:39:00
23761,fog,-1.1,2.4,2023-01-03 00:00:00
23762,rain,17.0,1.7333333333333334,2023-01-24 02:11:00
23763,clear,7.3,,2023-11-15 00:00:00
23764,clear,34.75,7.95,2023-07-13 18:20:21
23766,clear,10.7,5.9,2023-10-09 00:00:00
23768,clear,25.9,5.3,2023-03-06 11:48:00
23769,fog,21.85,4.0,2023-02-04 18:51:00
23772,fog,3.8,2.7,2023-11-27 06:21:43
23773,rain,34.1,3.4,2023-06-13 00:00:00
23774,clear,37.0,6.5,2023-06-08 19:27:00
23775,fog,31.5,2.8,2023-05-12 00:28:00
23776,clear,24.25,8.8,2023-04-05 10:55:00
23777,rain,30.7,3.2,2023-05-21 00:00:00
23778,rain,14.65,7.35,2023-02-08 00:00:00
23779,clear,20.15,5.6,2023-02-11 00:00:00
23781,clear,11.5,9.4,2023-11-15 00:00:00
23784,clear,30.2,6.6,2023-06-08 06:34:09
23789,clear,27.7,7.25,2023-04-30 15:49:00
23792,clear,16.34,6.7,2023-06-22 00:00:00
23793,fog,5.9,0.3,2023-12-16 00:00:00
23794,rain,12.55,2.35,2023-10-11 13:42:11
23795,clear,7.3,5.1,2023-02-08 20:58:00
23796,clear,14.6,4.699999999999999,2023-04-11 00:00:00
23797,clear,35.6,5.9,2023-06-22 04:09:00
23799,fog,15.5,2.2,2023-02-23 06:24:14
23801,clear,30.2,9.8,2023-05-18 13:12:00
23802,clear,28.200000000000003,5.15,2023-03-22 00:00:00
23804,rain,17.0,5.4,2023-03-22 01:11:42
23805,clear,28.3,3.55,2023-04-01 00:00:00
23807,clear,13.100000000000001,8.4,2023-02-17 09:56:00
23808,clear,23.03333333333333,9.700000000000001,2023-03-11 16:49:00
23809,clear,43.9,8.8,2023-06-06 23:21:00
23812,clear,17.1,5.84,2023-01-22 02:51:00
23813,clear,2.6,5.3,2023-11-26 17:16:00
23814,fog,31.95,2.2,2023-04-22 02:23:00
23815,clear,13.933333333333332,5.3999999999999995,2023-01-09 04:59:00
23816,clear,14.700000000000001,8.566666666666666,2023-01-09 01:42:26
23818,rain,30.7,6.0,2023-04-26 18:36:00
23820,clear,17.7,7.65,2023-08-28 00:00:00
23821,clear,13.450000000000001,6.0,2023-04-21 00:00:00
23822,fog,17.5,1.1,2023-10-07 06:06:00
23823,clear,9.5,5.7,2023-11-21 10:01:00
23825,clear,20.9,6.2,2023-03-07 00:00:00
23829,clear,8.75,4.2,2023-01-24 00:00:00
23830,clear,25.55,5.075,2023-01-27 19:21:04
23832,clear,9.7,9.8,2023-01-26 08:30:00
23835,clear,34.4,8.8,2023-01-24 09:35:00
23840,clear,12.633333333333333,6.033333333333334,2023-02-11 12:22:00
23841,clear,20.75,6.75,2023-01-22 15:53:14
23842,clear,6.1,4.15,2023-01-11 00:00:00
23843,clear,10.6,7.9,2023-10-16 00:00:00
23844,clear,14.4,8.3,2023-02-27 03:27:00
23846,clear,8.3,6.9,2023-11-08 00:00:00
23847,clear,5.2,9.7,2023-12-07 07:32:37
23848,clear,20.5,8.0,2023-09-26 00:00:00
23849,clear,20.5,5.8,2023-09-02 18:20:31
23850,clear,19.3,5.800000000000001,2023-03-03 05:46:00
23852,fog,48.6,2.3,2023-06-20 02:28:00
23853,clear,27.2,8.7,2023-08-03 00:00:00
23854,rain,14.766666666666666,5.7,2023-01-13 13:44:00
23858,clear,24.8,7.45,2023-03-14 01:32:40
23860,fog,28.3,3.0,2023-05-16 01:36:33
23861,clear,4.6,8.7,2023-11-18 20:43:00
23862,clear,18.6,7.0,2023-02-17 20:29:30
23863,clear,20.4,8.8,2023-09-05 00:00:00
23864,fog,36.9,1.7,2023-07-02 00:00:00
23865,clear,22.442857142857143,7.757142857142857,2023-01-04 00:00:00
23866,clear,26.825,6.8999999999999995,2023-02-14 00:00:00
23867,rain,22.4,5.5,2023-04-25 04:44:00
23868,clear,9.166666666666666,6.933333333333333,2023-09-09 00:00:00
23869,clear,10.8,6.5,2023-02-20 21:53:00
23870,clear,21.766666666666666,4.1000000000000005,2023-01-09 00:00:00
23873,clear,20.25,7.1,2023-07-08 15:12:00
23874,clear,2.1,6.4,2023-01-04 13:33:00
23876,clear,15.433333333333332,6.1000000000000005,2023-01-08 00:00:00
23878,clear,16.9,8.2,2023-09-05 13:16:22
23883,fog,23.566666666666666,4.1000000000000005,2023-06-01 03:17:00
23884,clear,28.75,6.85,2023-05-23 08:00:00
23885,clear,21.666666666666668,4.5,2023-03-16 10:20:24
23886,rain,19.557142857142857,5.8999999999999995,2023-01-14 00:00:00
23887,clear,20.2,8.6,2023-03-16 00:00:00
23888,clear,18.1,5.7,2023-05-20 00:00:00
23889,clear,23.479999999999997,5.5600000000000005,2023-02-16 20:09:00
23891,clear,12.350000000000001,6.2,2023-01-03 09:03:00
23893,clear,31.8,5.2,2023-08-29 06:53:00
23894,clear,21.666666666666668,6.900000000000001,2023-08-18 00:00:00
23895,clear,23.625,5.824999999999999,2023-03-05 02:57:00
23898,clear,23.55,7.300000000000001,2023-01-22 19:11:11
23899,clear,24.366666666666664,3.0666666666666664,2023-03-27 16:07:00
23900,clear,16.566666666666666,7.633333333333334,2023-01-15 06:18:00
23903,fog,7.3,2.3,2023-01-21 06:33:26
23904,clear,12.4,,2023-11-16 00:00:00
23905,clear,18.5,7.4,2023-09-30 00:00:00
23906,rain,18.6,4.8,2023-03-20 21:50:00
23907,rain,20.8,3.5,2023-09-22 00:00:00
23908,rain,22.36666666666667,3.0,2023-07-16 00:00:00
23909,clear,4.5,5.1,2023-12-06 16:22:00
23910,rain,23.2,1.8,2023-09-23 22:37:30
23911,clear,19.933333333333334,7.766666666666667,2023-01-26 14:24:00
23912,clear,32.6,7.9,2023-06-22 00:00:00
23914,fog,10.1,0.08,2023-01-09 02:52:56
23916,clear,23.0,8.0,2023-04-21 11:21:00
23917,clear,34.0,7.2,2023-07-15 22:19:00
23918,clear,29.65,7.699999999999999,2023-04-15 00:00:00
23920,rain,7.85,4.65,2023-01-11 00:00:00
23921,clear,10.6,5.8,2023-11-02 00:00:00
23922,clear,11.133333333333333,6.266666666666667,2023-02-19 07:10:00
23923,clear,26.1,6.25,2023-05-13 00:00:00
23925,rain,17.45,4.0600000000000005,2023-01-15 06:09:00
23926,rain,11.2,4.1,2023-10-15 00:00:00
23927,clear,14.9,9.5,2023-03-24 15:14:00
23928,rain,42.2,6.6,2023-05-23 00:00:00
23929,rain,13.1,2.9000000000000004,2023-01-10 18:26:00
23930,clear,19.4,5.8,2023-01-30 00:00:00
23932,fog,18.94,4.92,2023-03-25 00:00:00
23933,clear,6.6000000000000005,5.7,2023-10-31 20:00:34
23934,clear,9.8,5.6499999999999995,2023-11-03 06:23:33
23935,clear,30.7,7.95,2023-04-14 00:00:00
23936,clear,6.6,8.05,2023-02-20 00:05:58
23937,clear,21.35,6.35,2023-04-16 18:20:00
23938,clear,10.1,6.3,2023-02-22 00:00:00
23939,clear,1.2,5.2,2023-11-04 00:00:00
23940,clear,25.25,7.85,2023-06-30 06:36:00
23942,clear,29.7,,2023-07-22 00:00:00
23944,clear,19.32,5.918,2023-02-12 09:26:00
23945,clear,35.2,5.9,2023-07-03 17:00:00
23946,fog,11.75,2.25,2023-03-04 00:00:00
23948,clear,1.6,7.8,2023-12-12 03:09:49
23950,clear,25.1,5.6,2023-03-08 00:00:00
23951,,31.8,8.4,2023-07-14 00:00:00
23952,clear,20.7,4.050000000000001,2023-05-20 21:12:00
23954,,24.8,5.7,2023-09-07 13:19:00
23955,fog,22.8,0.8,2023-04-23 00:00:00
23956,clear,24.700000000000003,5.3,2023-03-12 00:00:00
23959,fog,16.55,2.4499999999999997,2023-01-14 00:00:00
23960,clear,33.95,2.8000000000000003,2023-07-03 00:00:00
23961,clear,10.8,8.4,2023-10-12 17:38:03
23963,clear,22.333333333333332,6.366666666666666,2023-03-28 09:37:40
23965,clear,21.12,6.4799999999999995,2023-02-18 20:32:00
23967,clear,16.1,6.6,2023-03-09 09:20:48
23968,clear,9.0,9.0,2023-02-20 02:50:00
23969,clear,16.76,3.8200000000000003,2023-01-20 01:43:00
23970,clear,6.2,5.9,2023-01-30 22:39:00
23972,clear,22.266666666666666,7.1000000000000005,2023-01-08 07:17:00
23973,fog,36.2,2.2,2023-05-07 11:06:00
23976,rain,31.0,6.1,2023-08-14 00:00:00
23977,clear,18.5,5.75,2023-03-26 00:00:00
23980,fog,29.8,1.2,2023-05-08 00:33:00
23981,clear,6.8,5.85,2023-02-01 09:39:01
23983,rain,14.55,5.85,2023-03-20 00:00:00
23985,clear,25.549999999999997,7.449999999999999,2023-02-09 07:39:03
23987,clear,2.2,7.5,2023-12-27 11:42:00
23990,clear,0.0,8.5,2023-01-16 01:50:00
23991,clear,14.799999999999999,5.183333333333334,2023-01-25 16:44:00
23994,clear,24.899999999999995,7.333333333333333,2023-04-01 00:00:00
23995,rain,6.7,3.5,2023-12-28 09:19:00
23997,fog,30.8,1.4,2023-05-26 05:01:15
23999,fog,,1.0,2023-05-15 01:26:00
24000,rain,19.9,1.9,2023-10-13 00:00:00
24001,clear,15.366666666666667,6.0,2023-09-21 00:00:00
24003,clear,24.9,9.7,2023-03-14 00:00:00
24004,clear,8.3,3.85,2023-07-06 16:08:00
24005,rain,9.4,6.4,2023-10-23 00:00:00
24006,clear,1.5,7.7,2023-12-30 00:00:00
24008,clear,27.9,7.95,2023-08-08 00:45:00
24011,clear,12.533333333333333,4.5,2023-01-21 12:58:57
24012,rain,-2.3,4.4,2023-01-21 00:00:00
24015,clear,15.725000000000001,5.75,2023-02-24 00:00:00
24016,clear,6.2,8.2,2023-11-17 00:00:00
24017,clear,20.25,8.5,2023-02-27 00:00:00
24020,clear,10.1,5.1,2023-01-24 11:05:56
24021,clear,25.833333333333332,4.8,2023-04-02 22:30:00
24024,clear,5.4,5.7,2023-01-31 00:00:00
24025,clear,9.8,5.75,2023-01-25 08:34:00
24027,fog,4.6,2.3,2023-01-27 02:49:00
24029,clear,26.566666666666666,6.933333333333334,2023-02-17 00:00:00
24031,clear,26.1,5.7,2023-04-17 00:00:00
24032,clear,13.45,3.45,2023-04-18 00:00:00
24034,clear,23.1,7.3,2023-03-10 08:43:04
24035,fog,28.85,2.75,2023-05-15 13:23:44
24037,clear,12.5,6.85,2023-09-05 12:40:00
24038,clear,14.1,8.8,2023-10-20 00:00:00
24039,clear,20.14,7.0,2023-02-15 11:31:00
24041,rain,25.3,2.6,2023-03-03 07:18:20
24043,clear,7.4,5.6,2023-11-29 10:48:00
24045,clear,19.266666666666666,7.566666666666666,2023-08-04 10:17:00
24046,clear,33.8,6.0,2023-05-09 06:08:00
24047,clear,14.2,7.3,2023-02-14 12:20:17
24049,clear,20.1,5.7,2023-03-05 16:04:00
24050,clear,16.4,8.9,2023-09-25 00:00:00
24051,clear,6.3,6.9,2023-11-01 11:28:00
24054,fog,19.533333333333335,2.1333333333333333,2023-04-12 01:26:00
24056,clear,28.6,8.0,2023-04-23 00:00:00
24060,rain,28.2,5.1,2023-08-24 08:23:47
24061,rain,13.0,5.2,2023-10-14 00:00:00
24063,clear,32.4,3.8333333333333335,2023-05-15 04:46:00
24066,clear,28.7,7.1000000000000005,2023-03-17 18:55:48
24067,clear,17.0,9.9,2023-09-16 05:12:00
24070,fog,34.6,2.9,2023-06-23 06:40:00
24071,clear,33.93333333333333,6.066666666666667,2023-06-07 00:00:00
24073,clear,29.3,5.7,2023-07-26 15:52:00
24074,clear,26.633333333333336,6.933333333333334,2023-07-05 16:17:00
24075,clear,12.1,7.8,2023-11-01 00:00:00
24077,clear,5.1,8.4,2023-01-08 09:25:00
24078,clear,18.4,5.5,2023-09-18 08:45:00
24081,clear,31.2,7.0,2023-06-11 12:30:00
24084,clear,23.775,6.2,2023-02-09 10:14:00
24085,rain,22.65,4.15,2023-01-20 22:30:41
24086,clear,18.366666666666667,3.3000000000000003,2023-01-17 00:00:00
24087,clear,14.066666666666668,6.566666666666666,2023-01-28 04:56:00
24088,rain,40.1,3.3,2023-06-14 16:22:00
24089,clear,11.9,10.0,2023-10-06 00:00:00
24092,rain,21.366666666666664,5.533333333333334,2023-04-21 00:00:00
24094,rain,15.84,5.3,2023-01-15 08:57:00
24095,fog,22.2,3.0,2023-09-12 07:43:00
24097,clear,10.633333333333333,7.125,2023-02-23 13:54:07
24098,clear,8.5,7.4,2023-01-08 21:22:01
24099,clear,15.7,4.9,2023-05-09 00:00:00
24101,fog,15.3,1.9,2023-03-24 00:00:00
24104,clear,32.55,4.8999999999999995,2023-07-11 10:28:00
24105,clear,18.150000000000002,4.45,2023-01-04 18:05:50
24106,clear,25.0,8.3,2023-04-21 00:00:00
24107,clear,13.8,5.3,2023-10-09 09:05:00
24110,clear,15.066666666666668,8.766666666666667,2023-01-07 19:55:00
24111,rain,38.1,6.0,2023-06-28 02:30:00
24112,rain,16.75,5.449999999999999,2023-02-03 12:23:05
24113,clear,15.450000000000001,8.75,2023-01-24 12:32:00
24114,clear,25.400000000000002,5.266666666666667,2023-05-26 00:58:00
24116,fog,22.8,3.0,2023-02-03 00:00:00
24120,rain,17.5,2.9,2023-10-02 00:00:00
24121,clear,18.375,6.9,2023-01-06 00:00:00
24123,rain,12.7,5.566666666666666,2023-05-05 00:00:00
24124,clear,7.866666666666667,5.566666666666666,2023-08-16 00:00:00
24126,clear,27.6,,2023-03-13 08:31:08
24130,fog,32.0,0.4,2023-05-12 00:00:00
24132,fog,3.6,2.8,2023-12-27 06:18:00
24133,clear,27.950000000000003,6.5,2023-04-12 01:16:00
24136,clear,28.5,6.9,2023-07-17 00:00:00
24137,clear,14.45,8.1,2023-09-20 16:05:00
24138,clear,29.4,6.9,2023-04-13 20:54:00
24140,fog,25.6,,2023-08-12 00:00:00
24141,fog,3.7,2.1,2023-01-23 02:10:00
24144,clear,10.3,7.8,2023-02-09 00:00:00
24145,clear,15.200000000000001,8.25,2023-04-23 15:52:00
24147,clear,28.0,9.7,2023-07-27 17:28:00
24150,fog,8.5,3.0,2023-10-18 06:50:00
24151,fog,15.2,0.4,2023-10-05 07:12:00
24154,clear,12.899999999999999,3.0500000000000003,2023-02-03 07:04:00
24155,rain,19.0,2.3,2023-03-29 04:36:00
24156,clear,31.6,5.1,2023-08-06 00:00:00
24159,clear,12.9,6.449999999999999,2023-09-06 09:43:00
24160,rain,11.7,3.5,2023-10-25 01:26:31
24162,clear,30.6,7.7,2023-07-23 00:00:00
24164,rain,3.7,3.3,2023-12-03 00:00:00
24166,rain,39.1,6.3,2023-06-30 14:29:00
24168,clear,8.3,6.6,2023-11-22 00:00:00
24169,clear,24.0,5.3,2023-09-15 00:00:00
24170,clear,28.7,6.25,2023-08-17 00:00:00
24171,rain,15.924999999999999,6.300000000000001,2023-02-02 00:00:00
24172,clear,24.083333333333332,5.75,2023-01-29 00:00:00
24175,rain,35.2,3.1,2023-06-27 00:00:00
24176,clear,20.05,5.25,2023-04-29 07:12:00
24177,clear,11.1,8.3,2023-02-09 17:37:00
24180,rain,4.7,6.9,2023-10-30 07:54:00
24181,clear,28.4,6.9,2023-06-16 13:23:50
24184,clear,20.0,9.6,2023-09-17 10:00:00
24186,rain,21.2,4.6,2023-03-03 00:00:00
24187,clear,32.8,8.4,2023-05-07 00:00:00
24188,clear,4.7,8.1,2023-12-29 01:18:00
24189,clear,10.7,6.449999999999999,2023-03-25 23:13:38
24191,clear,20.433333333333334,5.866666666666667,2023-02-13 04:22:00
24193,rain,-0.3,2.2,2023-01-14 14:39:37
24194,clear,18.25,5.9,2023-05-18 13:27:00
24197,clear,17.1,7.5,2023-02-23 04:52:00
24198,clear,18.119999999999997,8.1,2023-01-08 00:00:00
24200,clear,33.7,8.65,2023-07-25 12:15:56
24201,clear,7.4,8.3,2023-02-05 00:00:00
24202,rain,23.7,5.833333333333333,2023-03-24 07:15:46
24203,,3.1,9.6,2023-12-29 00:00:00
24207,clear,17.6,9.350000000000001,2023-04-14 10:58:00
24208,clear,15.966666666666667,5.766666666666666,2023-01-25 00:00:00
24211,clear,32.95,5.199999999999999,2023-05-30 00:00:00
24212,clear,19.175,4.975,2023-03-01 16:38:49
24213,clear,24.5,7.3999999999999995,2023-01-24 00:00:00
24214,clear,6.3,6.7,2023-01-12 23:59:00
24216,clear,23.7,7.033333333333334,2023-01-30 02:08:00
24218,clear,23.65,6.8,2023-03-16 00:00:00
24221,clear,11.5,6.4,2023-02-27 08:47:20
24224,clear,14.799999999999999,7.1,2023-01-16 00:00:00
24225,fog,32.63333333333333,4.0,2023-03-19 17:15:00
24226,clear,25.2,8.8,2023-08-15 00:00:00
24227,clear,27.1,5.3,2023-04-20 00:00:00
24228,clear,17.05,7.25,2023-09-10 18:49:00
24229,clear,9.55,5.699999999999999,2023-01-17 16:56:00
24230,clear,22.5,7.75,2023-05-08 19:15:06
24231,fog,28.5,1.3,2023-08-28 01:27:00
24233,clear,21.566666666666666,7.233333333333333,2023-03-03 23:12:00
24235,rain,21.8,5.4,2023-04-07 06:04:45
24236,clear,13.3,9.2,2023-10-07 00:00:00
24238,clear,39.0,9.8,2023-07-09 00:00:00
24241,clear,26.6,5.2,2023-09-18 00:00:00
24242,clear,30.900000000000002,5.199999999999999,2023-07-24 11:54:00
24243,clear,21.0,5.550000000000001,2023-01-13 02:40:01
24245,clear,21.0,7.933333333333334,2023-04-20 00:00:00
24251,clear,26.8,7.7,2023-08-07 16:38:00
24252,clear,31.266666666666666,4.266666666666667,2023-04-09 03:04:00
24254,clear,15.899999999999999,6.3,2023-09-21 14:51:00
24256,clear,26.6,8.6,2023-05-24 00:00:00
24257,clear,11.55,6.9,2023-02-23 00:00:00
24258,clear,17.775,7.175,2023-03-29 00:00:00
24259,clear,31.7,9.2,2023-07-24 06:49:19
24260,clear,14.15,5.2,2023-02-13 18:58:42
24262,clear,13.671428571428573,5.133333333333334,2023-04-26 00:00:00
24263,fog,26.4,2.2,2023-03-07 07:46:00
24266,clear,7.8,7.266666666666667,2023-01-31 13:09:00
24267,rain,8.9,5.7,2023-10-24 18:27:00
24268,clear,24.2,7.800000000000001,2023-04-09 23:04:46
24269,clear,8.8,4.699999999999999,2023-01-02 00:00:00
24270,fog,39.7,2.1,2023-06-09 00:00:00
24274,clear,21.933333333333334,7.466666666666666,2023-08-13 16:20:55
24275,clear,23.200000000000003,6.966666666666668,2023-01-24 19:59:00
24276,fog,13.6,3.3,2023-02-19 00:00:00
24279,clear,24.333333333333332,4.866666666666666,2023-05-01 00:00:00
24280,clear,35.0,8.1,2023-05-18 02:52:38
24281,clear,35.2,7.2,2023-05-18 00:00:00
24282,clear,41.5,6.3,2023-06-23 00:00:00
24283,clear,19.85,8.4,2023-04-03 19:11:24
24284,clear,31.8,5.3,2023-05-03 18:11:00
24285,clear,14.9,5.8,2023-09-15 19:48:00
24287,clear,18.4,9.8,2023-08-02 01:05:34
24288,clear,26.0,4.75,2023-07-17 00:07:00
24289,fog,,1.7,2023-10-28 01:09:00
24292,clear,23.433333333333334,7.3,2023-04-16 00:00:00
24295,rain,16.9,,2023-09-30 08:52:00
24299,rain,5.9,5.3,2023-01-11 00:00:00
24301,clear,31.8,4.55,2023-03-20 10:53:00
24303,clear,12.733333333333334,8.733333333333334,2023-01-31 06:45:00
24304,clear,16.1,5.85,2023-08-14 16:15:00
24305,clear,15.566666666666668,8.200000000000001,2023-03-14 00:00:00
24306,fog,14.6,3.1,2023-09-12 00:00:00
24307,clear,26.05,8.8,2023-05-11 05:30:00
24308,clear,23.75,5.7,2023-01-25 21:18:00
24309,clear,22.8,8.5,2023-04-30 10:03:52
24311,clear,22.53333333333333,7.066666666666666,2023-07-22 11:47:00
24312,clear,28.466666666666665,4.2,2023-05-02 00:00:00
24313,rain,31.1,3.1,2023-07-20 12:44:09
24314,clear,13.442857142857141,5.642857142857143,2023-01-22 23:37:00
24315,rain,33.7,3.4,2023-05-30 02:09:18
24318,clear,20.5,10.0,2023-04-03 03:55:14
24319,clear,10.9,6.666666666666667,2023-03-11 23:33:00
24322,clear,26.066666666666666,7.566666666666667,2023-07-25 01:25:21
24324,clear,38.6,7.1,2023-07-31 00:00:00
24325,clear,27.200000000000003,6.0,2023-07-20 00:00:00
24328,clear,18.7,5.15,2023-05-29 20:20:44
24329,clear,25.6,5.325,2023-03-14 00:00:00
24331,clear,29.125,7.3,2023-05-12 00:00:00
24332,clear,20.033333333333335,5.666666666666667,2023-02-28 02:18:04
24335,clear,31.2,3.6666666666666665,2023-06-03 12:22:00
24336,clear,15.166666666666666,5.166666666666667,2023-02-22 11:07:13
24337,rain,9.0,4.0,2023-01-19 00:00:00
24340,clear,16.833333333333332,4.166666666666667,2023-06-08 12:01:00
24342,clear,20.400000000000002,5.866666666666667,2023-05-14 00:00:00
24343,clear,3.5,8.0,2023-11-30 14:43:00
24345,clear,24.900000000000002,5.65,2023-03-21 21:20:23
24346,clear,20.7,5.25,2023-03-09 00:00:00
24349,clear,18.95,9.6,2023-01-10 00:00:00
24350,clear,9.6,5.1,2023-12-06 00:00:00
24352,rain,43.3,,2023-07-20 07:40:00
24353,clear,32.7,5.7,2023-05-05 04:01:02
24354,rain,27.7,6.1,2023-04-08 03:07:23
24355,clear,26.4,6.85,2023-03-29 15:00:00
24356,clear,9.5,8.9,2023-12-11 00:00:00
24357,clear,16.833333333333332,3.466666666666667,2023-02-12 06:24:00
24358,,30.7,6.9,2023-06-08 00:00:00
24361,clear,29.525,6.875,2023-04-24 16:58:00
24365,clear,9.15,6.25,2023-10-04 00:00:00
24366,clear,23.075,5.866666666666667,2023-05-05 04:56:00
24367,rain,10.533333333333333,2.533333333333333,2023-03-28 00:00:00
24368,clear,13.033333333333331,5.133333333333334,2023-01-12 00:00:00
24370,clear,29.95,8.0,2023-03-18 00:00:00
24371,fog,2.8,0.7,2023-12-24 00:00:00
24372,clear,21.15,4.9,2023-03-22 00:00:00
24373,clear,6.3,9.166666666666666,2023-01-02 14:34:00
24375,clear,28.1,4.9,2023-08-15 00:35:00
24382,clear,23.666666666666668,5.1499999999999995,2023-01-12 12:19:00
24383,clear,32.0,5.5,2023-08-19 00:00:00
24387,clear,5.2,8.0,2023-12-08 10:01:00
24388,rain,22.6,5.1,2023-10-25 22:45:00
24390,clear,25.0,6.75,2023-03-01 01:17:03
24392,clear,15.8,6.45,2023-01-18 04:55:00
24395,clear,8.7,9.5,2023-01-09 00:00:00
24397,clear,8.0,9.3,2023-02-20 20:36:05
24398,clear,16.5,7.6,2023-01-15 00:00:00
24399,clear,25.7,4.45,2023-03-13 00:00:00
24400,fog,1.1,3.4,2023-12-22 07:44:00
24401,clear,12.9,7.9,2023-02-17 00:00:00
24402,rain,18.3,4.675,2023-03-01 00:00:00
24403,rain,18.6,3.7,2023-03-03 14:56:00
24404,clear,23.2,6.3,2023-03-16 13:25:11
24405,rain,30.8,6.7,2023-04-08 10:31:16
24407,clear,32.0,8.7,2023-06-22 00:00:00
24409,fog,14.4,0.3,2023-02-14 15:50:00
24410,clear,15.0,3.8,2023-03-23 00:00:00
24411,clear,24.799999999999997,5.699999999999999,2023-06-22 00:00:00
24412,clear,6.2,8.7,2023-12-25 22:46:52
24413,clear,33.3,9.3,2023-06-18 03:23:00
24415,clear,8.7,8.5,2023-11-17 05:33:00
24416,clear,23.0,7.1,2023-07-11 00:00:00
24417,clear,13.4,,2023-03-10 00:00:00
24418,clear,28.0,9.6,2023-06-30 16:28:00
24420,fog,15.5,2.5,2023-10-13 22:23:35
24421,clear,21.4,6.2,2023-04-10 16:53:00
24422,fog,36.7,3.25,2023-07-07 06:19:00
24424,rain,8.1,4.8,2023-12-27 19:59:00
24426,clear,8.2,9.4,2023-10-09 00:00:00
24427,clear,10.850000000000001,5.15,2023-02-01 00:00:00
24428,clear,20.55,6.85,2023-03-22 00:00:00
24430,fog,36.2,1.0,2023-05-12 00:00:00
24433,clear,16.7,8.9,2023-02-20 00:34:51
24434,clear,17.549999999999997,5.550000000000001,2023-03-26 00:00:00
24436,clear,23.03333333333333,6.466666666666666,2023-04-25 15:09:00
24438,fog,21.1,1.1,2023-03-16 00:00:00
24441,clear,22.8,5.8,2023-04-18 18:57:30
24443,fog,7.45,4.25,2023-01-28 01:24:06
